-1, 17.332908163265305, 28.32908163265306, 1.6428571428571428, 6, 2.2142857142857144, 6, 6
-1, 22.424744897959183, 33.28316326530612, 1.7857142857142858, 6, 2.0714285714285716, 6, 6
-1, 40.64668367346939, 32.76275510204081, 1.2857142857142858, 6, 1.5714285714285714, 4, 6
-1, 34.285714285714285, 31.193877551020407, 1.5714285714285714, 6, 2.2857142857142856, 6, 6
-1, 38.66326530612245, 41.87755102040816, 1.7857142857142858, 6, 2.0, 4, 6
-1, 34.411989795918366, 43.099489795918366, 2.0, 6, 1.8571428571428572, 4, 6
-1, 33.30484693877551, 39.92602040816327, 1.9285714285714286, 6, 2.4285714285714284, 6, 6
-1, 34.173469387755105, 47.515306122448976, 1.9285714285714286, 6, 2.5714285714285716, 6, 6
-1, 37.97704081632653, 36.53061224489796, 2.142857142857143, 6, 2.142857142857143, 6, 6
-1, 37.4030612244898, 44.107142857142854, 1.7857142857142858, 6, 2.5, 6, 6
-1, 34.03188775510204, 35.93622448979592, 1.9285714285714286, 6, 1.9285714285714286, 4, 6
-1, 35.474489795918366, 33.87755102040816, 1.9285714285714286, 6, 1.7142857142857142, 4, 6
-1, 40.07142857142857, 40.392857142857146, 1.7142857142857142, 6, 1.8571428571428572, 4, 6
-1, 36.08290816326531, 29.60969387755102, 1.3571428571428572, 6, 1.7857142857142858, 4, 6
-1, 34.035714285714285, 48.12755102040816, 1.8571428571428572, 6, 2.0714285714285716, 6, 6
-1, 37.47959183673469, 41.98979591836735, 1.9285714285714286, 6, 2.2857142857142856, 6, 6
-1, 40.03061224489796, 36.38775510204081, 1.7857142857142858, 6, 1.7857142857142858, 4, 6
-1, 29.355867346938776, 40.68112244897959, 1.7857142857142858, 6, 2.142857142857143, 6, 6
-1, 29.92219387755102, 26.56377551020408, 1.1428571428571428, 6, 1.8571428571428572, 4, 6
-1, 33.33163265306123, 34.86734693877551, 2.0714285714285716, 6, 2.2857142857142856, 6, 6
-1, 45.433673469387756, 46.9030612244898, 2.0714285714285716, 6, 2.142857142857143, 6, 6
-1, 30.62372448979592, 36.47704081632653, 1.9285714285714286, 6, 2.2142857142857144, 6, 6
-1, 37.2780612244898, 41.72959183673469, 1.8571428571428572, 4, 2.0714285714285716, 6, 6
-1, 22.714285714285715, 31.20408163265306, 1.2142857142857142, 4, 1.8571428571428572, 4, 6
-1, 36.391581632653065, 46.21173469387755, 1.7142857142857142, 4, 2.0714285714285716, 6, 6
-1, 27.122448979591837, 38.20918367346939, 1.6428571428571428, 6, 1.8571428571428572, 4, 6
-1, 58.05612244897959, 35.83163265306123, 1.3571428571428572, 4, 1.4285714285714286, 2, 6
-1, 43.83418367346939, 43.87755102040816, 2.0714285714285716, 6, 2.2142857142857144, 6, 6
-1, 36.74872448979592, 48.650510204081634, 1.7857142857142858, 6, 1.9285714285714286, 6, 6
-1, 35.375, 48.21938775510204, 1.5714285714285714, 4, 2.0714285714285716, 6, 6
-1, 37.0905612244898, 49.441326530612244, 1.7142857142857142, 4, 1.8571428571428572, 4, 6
-1, 33.015306122448976, 38.06122448979592, 1.4285714285714286, 4, 1.8571428571428572, 4, 6
-1, 38.764030612244895, 49.83418367346939, 1.6428571428571428, 4, 1.8571428571428572, 4, 6
-1, 16.582908163265305, 24.17091836734694, 1.1428571428571428, 6, 1.7857142857142858, 6, 6
-1, 36.378826530612244, 49.24234693877551, 1.7142857142857142, 6, 2.0714285714285716, 6, 6
-1, 27.6390306122449, 33.640306122448976, 1.2857142857142858, 4, 1.7857142857142858, 4, 6
-1, 38.77040816326531, 42.066326530612244, 1.7142857142857142, 6, 1.9285714285714286, 6, 6
-1, 24.755102040816325, 38.08163265306123, 2.0714285714285716, 6, 1.9285714285714286, 4, 6
-1, 35.392857142857146, 39.183673469387756, 1.6428571428571428, 6, 2.2142857142857144, 6, 6
-1, 36.983418367346935, 40.390306122448976, 1.6428571428571428, 4, 1.8571428571428572, 4, 6
-1, 40.609693877551024, 52.744897959183675, 2.5, 6, 2.2142857142857144, 6, 6
-1, 38.547193877551024, 48.400510204081634, 1.5714285714285714, 4, 2.7857142857142856, 6, 6
-1, 38.95790816326531, 47.43622448979592, 2.0714285714285716, 6, 2.2857142857142856, 4, 6
-1, 23.320153061224488, 31.783163265306122, 1.8571428571428572, 6, 1.9285714285714286, 6, 6
-1, 33.77423469387755, 37.71173469387755, 2.5, 4, 2.2142857142857144, 6, 6
-1, 30.64158163265306, 38.72704081632653, 1.5714285714285714, 6, 2.0714285714285716, 4, 6
-1, 21.950255102040817, 33.17602040816327, 1.7857142857142858, 6, 2.2857142857142856, 6, 6
-1, 29.026785714285715, 32.599489795918366, 1.5, 6, 2.0, 6, 6
-1, 44.36862244897959, 43.9719387755102, 2.0, 6, 2.0714285714285716, 6, 6
-1, 27.03188775510204, 22.10969387755102, 1.9285714285714286, 6, 1.7857142857142858, 4, 6
-1, 22.290816326530614, 35.714285714285715, 1.3571428571428572, 4, 2.0714285714285716, 6, 6
-1, 39.766581632653065, 48.68112244897959, 2.2142857142857144, 6, 2.4285714285714284, 6, 6
-1, 40.14795918367347, 49.07142857142857, 1.7142857142857142, 4, 1.5714285714285714, 4, 6
-1, 36.275510204081634, 46.54081632653061, 2.142857142857143, 6, 2.5714285714285716, 6, 6
-1, 42.609693877551024, 47.06122448979592, 1.7142857142857142, 4, 1.7857142857142858, 4, 6
-1, 17.257653061224488, 24.56122448979592, 1.0714285714285714, 6, 2.0, 4, 6
-1, 39.01020408163265, 48.35204081632653, 2.142857142857143, 6, 2.0714285714285716, 6, 6
-1, 36.2219387755102, 51.19387755102041, 2.5714285714285716, 8, 2.0714285714285716, 6, 6
-1, 20.64030612244898, 26.117346938775512, 1.2857142857142858, 6, 2.0714285714285716, 4, 6
-1, 49.88137755102041, 48.50765306122449, 2.0, 6, 1.7142857142857142, 4, 6
-1, 39.82142857142857, 43.744897959183675, 1.7142857142857142, 6, 1.7857142857142858, 4, 6
-1, 47.10204081632653, 58.18877551020408, 2.142857142857143, 6, 1.9285714285714286, 4, 6
-1, 46.55357142857143, 53.535714285714285, 2.0, 4, 1.9285714285714286, 4, 6
-1, 44.74234693877551, 59.57142857142857, 2.0714285714285716, 6, 1.9285714285714286, 6, 6
-1, 39.02933673469388, 50.150510204081634, 2.0714285714285716, 6, 2.0, 6, 6
-1, 45.76275510204081, 52.55102040816327, 2.2857142857142856, 8, 2.357142857142857, 6, 6
-1, 45.13647959183673, 51.67602040816327, 2.357142857142857, 6, 2.4285714285714284, 6, 6
-1, 44.78826530612245, 52.84183673469388, 2.5714285714285716, 6, 2.0, 6, 6
-1, 22.45408163265306, 35.88265306122449, 1.5, 4, 2.142857142857143, 6, 6
-1, 18.42091836734694, 28.831632653061224, 2.0714285714285716, 4, 2.4285714285714284, 6, 6
-1, 36.37244897959184, 49.0969387755102, 2.0, 6, 1.9285714285714286, 6, 6
-1, 40.93112244897959, 51.642857142857146, 2.142857142857143, 6, 1.5714285714285714, 4, 6
-1, 36.65433673469388, 34.56377551020408, 1.2857142857142858, 6, 2.142857142857143, 6, 6
-1, 41.16709183673469, 40.78826530612245, 1.2857142857142858, 4, 1.7142857142857142, 4, 6
-1, 33.83418367346939, 37.47959183673469, 1.5714285714285714, 6, 2.2142857142857144, 6, 6
-1, 43.577806122448976, 46.68112244897959, 2.2142857142857144, 6, 2.2142857142857144, 6, 6
-1, 42.84183673469388, 54.535714285714285, 2.142857142857143, 6, 1.8571428571428572, 6, 6
-1, 36.80612244897959, 31.928571428571427, 2.642857142857143, 6, 2.357142857142857, 6, 6
-1, 31.04719387755102, 34.058673469387756, 1.1428571428571428, 4, 1.5714285714285714, 4, 6
